"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U11блузка","U11 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U11______________55ec92239ab5e.jpg","","1","46",1520,2584.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U11блузка","U11 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U11______________55ec92239ab5e.jpg","","1","48",1520,2584.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U11блузка","U11 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U11______________55ec92239ab5e.jpg","","1","38",1520,2584.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U12блузкацвет01","U12 блузка цвет 01","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U12______________560ea666f274d.jpg","","1","50",1450,2465.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U12блузкацвет01","U12 блузка цвет 01","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U12______________560ea666f274d.jpg","","1","40",1450,2465.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U12блузкацвет01","U12 блузка цвет 01","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U12______________560ea666f274d.jpg","","1","42",1450,2465.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U12блузкацвет01","U12 блузка цвет 01","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U12______________560ea666f274d.jpg","","1","44",1450,2465.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U12блузкацвет01","U12 блузка цвет 01","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U12______________560ea666f274d.jpg","","1","46",1450,2465.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U12блузкацвет01","U12 блузка цвет 01","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U12______________560ea666f274d.jpg","","1","48",1450,2465.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U12блузкацвет01","U12 блузка цвет 01","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U12______________560ea666f274d.jpg","","1","38",1450,2465.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U12блузкацвет01","U12 блузка цвет 01","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U12______________560ea666f274d.jpg","","1","40",1450,2465.00,"95%вискоза, 5%эластан","","Польша"
